roll_sin,roll_cos,pitch_sin,pitch_cos
0.010480533819507,0.9999450776972,-0.042005533224913,0.999117378078517
-0.008452564515722,0.999964276438467,-0.011433717533821,0.999934632915251
-0.004990406894222,0.999987547841987,0.009394016759867,0.999955875251061
0.010571022953388,0.999944125175862,-0.004682345087718,0.999989037762154
-0.000627006947464,0.999999803431125,-0.034251401748445,0.999413248600531
-0.011011859247248,0.999939367639818,-0.042825071080413,0.999082585819089
0.007014178361861,0.999975400348383,-0.018925675777801,0.999820893358582
0.00480934251626,0.999988435045407,0.007271186811949,0.999973564571757
-0.007996402074159,0.999968028265838,0.000458440488264,0.999999894916154
-0.001880158702669,0.999998232500064,-0.027092352520641,0.999632934849036
0.009896198056854,0.99995103143305,-0.042269682708041,0.999106237556228
-0.00370929546724,0.999993120539905,-0.025615161867841,0.999671877909189
-0.00761804737072,0.999970982256114,0.002025672160522,0.999997948324044
0.008255014870991,0.999965926784248,0.003919962553916,0.999992316917273
0.002257233780373,0.999997452444585,-0.02220716901254,0.99975339041408
-0.008518083509408,0.999963720468561,-0.03927855974976,0.999228299611247
0.001588533643271,0.999998738279636,-0.02813872279927,0.999604027742599
0.007966888200217,0.999968263842611,-0.000911918246812,0.999999584202469
-0.00636568000497,0.99997973885378,0.00520303475159,0.999986464123077
-0.004502415207916,0.999989864077279,-0.018819518796382,0.999822897173431
0.009398652624597,0.999955831689001,-0.037274834584425,0.999305051876905
-0.001475291798239,0.999998911756463,-0.029017383871968,0.99957890705698
-0.008418338232091,0.999964565162891,-0.003664378668583,0.999993286141949
0.006673855904113,0.999977729575699,0.004793531624543,0.999988510961283
0.004100953786412,0.999991591053666,-0.015903055290733,0.999873538419944
-0.009343295790341,0.999956350459246,-0.037987825735234,0.999278202051816
0.003084386030127,0.999995243270095,-0.034094607429685,0.999418609864863
0.00507510182098,0.999987121587827,-0.007773190975131,0.999969788294659
-0.006487545097726,0.99997895565787,0.005035211660579,0.999987323241417
0.000638371877832,0.999999796240652,-0.010666718111722,0.999943108944067
0.003740530445621,0.999993004191522,-0.035528848226967,0.999368651171161
